ensembl_gene_id,chromosome_name,external_gene_name,transcript_count,description
ENSG00000175193,3,PARL,10,"presenilin associated, rhomboid-like [Source:HGNC Symbol;Acc:18253]"
ENSG00000175198,13,PCCA,9,"propionyl CoA carboxylase, alpha polypeptide [Source:HGNC Symbol;Acc:8653]"
ENSG00000175536,11,LIPT2,3,lipoyl(octanoyl) transferase 2 (putative) [Source:HGNC Symbol;Acc:37216]
ENSG00000175564,11,UCP3,5,"uncoupling protein 3 (mitochondrial, proton carrier) [Source:HGNC Symbol;Acc:12519]"
ENSG00000175567,11,UCP2,10,"uncoupling protein 2 (mitochondrial, proton carrier) [Source:HGNC Symbol;Acc:12518]"
ENSG00000175581,11,MRPL48,15,mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:16653]
ENSG00000175600,7,SUGCT,10,succinylCoA:glutarate-CoA transferase [Source:HGNC Symbol;Acc:16001]
ENSG00000175606,8,TMEM70,7,transmembrane protein 70 [Source:HGNC Symbol;Acc:26050]
ENSG00000175756,1,AURKAIP1,6,aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:24114]
ENSG00000175768,9,TOMM5,5,translocase of outer mitochondrial membrane 5 homolog (yeast) [Source:HGNC Symbol;Acc:31369]
ENSG00000175806,8,MSRA,10,methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:7377]
ENSG00000176171,10,BNIP3,2,BCL2/adenovirus E1B 19kDa interacting protein 3 [Source:HGNC Symbol;Acc:1084]
ENSG00000176274,X,SLC25A53,2,"solute carrier family 25, member 53 [Source:HGNC Symbol;Acc:31894]"
ENSG00000176340,11,COX8A,1,cytochrome c oxidase subunit VIIIA (ubiquitous) [Source:HGNC Symbol;Acc:2294]
ENSG00000176410,7,DNAJC30,1,"DnaJ (Hsp40) homolog, subfamily C, member 30 [Source:HGNC Symbol;Acc:16410]"
ENSG00000176422,12,SPRYD4,1,SPRY domain containing 4 [Source:HGNC Symbol;Acc:27468]
ENSG00000176623,8,RMDN1,19,regulator of microtubule dynamics 1 [Source:HGNC Symbol;Acc:24285]
ENSG00000176715,16,ACSF3,17,acyl-CoA synthetase family member 3 [Source:HGNC Symbol;Acc:27288]
ENSG00000176894,12,PXMP2,6,"peroxisomal membrane protein 2, 22kDa [Source:HGNC Symbol;Acc:9716]"
ENSG00000176974,17,SHMT1,11,serine hydroxymethyltransferase 1 (soluble) [Source:HGNC Symbol;Acc:10850]
ENSG00000177150,18,FAM210A,7,"family with sequence similarity 210, member A [Source:HGNC Symbol;Acc:28346]"
ENSG00000177192,12,PUS1,12,pseudouridylate synthase 1 [Source:HGNC Symbol;Acc:15508]
ENSG00000177302,17,TOP3A,21,topoisomerase (DNA) III alpha [Source:HGNC Symbol;Acc:11992]
ENSG00000177370,17,TIMM22,1,translocase of inner mitochondrial membrane 22 homolog (yeast) [Source:HGNC Symbol;Acc:17317]
ENSG00000177542,11,SLC25A22,23,"solute carrier family 25 (mitochondrial carrier: glutamate), member 22 [Source:HGNC Symbol;Acc:19954]"
ENSG00000177646,3,ACAD9,12,"acyl-CoA dehydrogenase family, member 9 [Source:HGNC Symbol;Acc:21497]"
ENSG00000177692,21,DNAJC28,3,"DnaJ (Hsp40) homolog, subfamily C, member 28 [Source:HGNC Symbol;Acc:1297]"
ENSG00000178057,3,NDUFAF3,6,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 3 [Source:HGNC Symbol;Acc:29918]"
ENSG00000178074,2,C2orf69,2,chromosome 2 open reading frame 69 [Source:HGNC Symbol;Acc:26799]
ENSG00000178096,1,BOLA1,4,bolA family member 1 [Source:HGNC Symbol;Acc:24263]
ENSG00000178127,18,NDUFV2,9,"NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa [Source:HGNC Symbol;Acc:7717]"
ENSG00000178307,17,TMEM11,6,transmembrane protein 11 [Source:HGNC Symbol;Acc:16823]
ENSG00000178445,9,GLDC,5,glycine dehydrogenase (decarboxylating) [Source:HGNC Symbol;Acc:4313]
ENSG00000178449,12,COX14,4,cytochrome c oxidase assembly homolog 14 (S. cerevisiae) [Source:HGNC Symbol;Acc:28216]
ENSG00000178537,3,SLC25A20,5,"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20 [Source:HGNC Symbol;Acc:1421]"
ENSG00000178605,X,GTPBP6,3,GTP binding protein 6 (putative) [Source:HGNC Symbol;Acc:30189]
ENSG00000178694,3,NSUN3,8,"NOP2/Sun domain family, member 3 [Source:HGNC Symbol;Acc:26208]"
ENSG00000178741,15,COX5A,6,cytochrome c oxidase subunit Va [Source:HGNC Symbol;Acc:2267]
ENSG00000178952,16,TUFM,4,"Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:12420]"
ENSG00000179091,8,CYC1,4,cytochrome c-1 [Source:HGNC Symbol;Acc:2579]
ENSG00000179142,8,CYP11B2,1,"cytochrome P450, family 11, subfamily B, polypeptide 2 [Source:HGNC Symbol;Acc:2592]"
ENSG00000179152,3,TCAIM,12,"T cell activation inhibitor, mitochondrial [Source:HGNC Symbol;Acc:25241]"
ENSG00000179271,19,GADD45GIP1,1,"growth arrest and DNA-damage-inducible, gamma interacting protein 1 [Source:HGNC Symbol;Acc:29996]"
ENSG00000179869,7,ABCA13,7,"ATP-binding cassette, sub-family A (ABC1), member 13 [Source:HGNC Symbol;Acc:14638]"
ENSG00000179988,10,PSTK,9,phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:28578]
ENSG00000180011,18,ZADH2,4,zinc binding alcohol dehydrogenase domain containing 2 [Source:HGNC Symbol;Acc:28697]
ENSG00000180185,16,FAHD1,3,fumarylacetoacetate hydrolase domain containing 1 [Source:HGNC Symbol;Acc:14169]
ENSG00000180902,2,D2HGDH,18,D-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:28358]
ENSG00000180992,6,MRPL14,1,mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:14279]
ENSG00000181035,19,SLC25A42,6,"solute carrier family 25, member 42 [Source:HGNC Symbol;Acc:28380]"
ENSG00000181061,3,HIGD1A,6,"HIG1 hypoxia inducible domain family, member 1A [Source:HGNC Symbol;Acc:29527]"
ENSG00000181192,10,DHTKD1,6,dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:23537]
ENSG00000181240,19,SLC25A41,3,"solute carrier family 25, member 41 [Source:HGNC Symbol;Acc:28533]"
ENSG00000181610,17,MRPS23,4,mitochondrial ribosomal protein S23 [Source:HGNC Symbol;Acc:14509]
ENSG00000181867,5,FTMT,1,ferritin mitochondrial [Source:HGNC Symbol;Acc:17345]
ENSG00000181873,1,IBA57,3,"IBA57, iron-sulfur cluster assembly homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:27302]"
ENSG00000181924,11,COA4,6,cytochrome c oxidase assembly factor 4 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:24604]
ENSG00000181991,15,MRPS11,11,mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:14050]
ENSG00000182054,15,IDH2,5,"isocitrate dehydrogenase 2 (NADP+), mitochondrial [Source:HGNC Symbol;Acc:5383]"
ENSG00000182134,1,TDRKH,15,tudor and KH domain containing [Source:HGNC Symbol;Acc:11713]
ENSG00000182154,9,MRPL41,1,mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:14492]
ENSG00000182180,10,MRPS16,6,mitochondrial ribosomal protein S16 [Source:HGNC Symbol;Acc:14048]
ENSG00000182199,12,SHMT2,36,serine hydroxymethyltransferase 2 (mitochondrial) [Source:HGNC Symbol;Acc:10852]
ENSG00000182362,21,YBEY,8,ybeY metallopeptidase (putative) [Source:HGNC Symbol;Acc:1299]
ENSG00000182512,14,GLRX5,3,glutaredoxin 5 [Source:HGNC Symbol;Acc:20134]
ENSG00000182712,X,CMC4,2,C-x(9)-C motif containing 4 [Source:HGNC Symbol;Acc:35428]
ENSG00000182768,15,NGRN,2,"neugrin, neurite outgrowth associated [Source:HGNC Symbol;Acc:18077]"
ENSG00000182810,16,DDX28,1,DEAD (Asp-Glu-Ala-Asp) box polypeptide 28 [Source:HGNC Symbol;Acc:17330]
ENSG00000182899,3,RPL35A,9,ribosomal protein L35a [Source:HGNC Symbol;Acc:10345]
ENSG00000182902,22,SLC25A18,6,"solute carrier family 25 (glutamate carrier), member 18 [Source:HGNC Symbol;Acc:10988]"
ENSG00000183010,17,PYCR1,15,pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:9721]
ENSG00000183032,14,SLC25A21,5,"solute carrier family 25 (mitochondrial oxoadipate carrier), member 21 [Source:HGNC Symbol;Acc:14411]"
ENSG00000183044,16,ABAT,16,4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:23]
ENSG00000183048,17,SLC25A10,9,"solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10 [Source:HGNC Symbol;Acc:10980]"
ENSG00000183172,22,SMDT1,3,single-pass membrane protein with aspartate-rich tail 1 [Source:HGNC Symbol;Acc:25055]
ENSG00000183513,2,COA5,5,cytochrome c oxidase assembly factor 5 [Source:HGNC Symbol;Acc:33848]
ENSG00000183549,16,ACSM5,7,acyl-CoA synthetase medium-chain family member 5 [Source:HGNC Symbol;Acc:26060]
ENSG00000183569,22,SERHL2,10,serine hydrolase-like 2 [Source:HGNC Symbol;Acc:29446]
ENSG00000183605,10,SFXN4,9,sideroflexin 4 [Source:HGNC Symbol;Acc:16088]
ENSG00000183617,19,MRPL54,2,mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:16685]
ENSG00000183648,14,NDUFB1,6,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa [Source:HGNC Symbol;Acc:7695]"
ENSG00000183747,16,ACSM2A,18,acyl-CoA synthetase medium-chain family member 2A [Source:HGNC Symbol;Acc:32017]
ENSG00000183773,22,AIFM3,20,"apoptosis-inducing factor, mitochondrion-associated, 3 [Source:HGNC Symbol;Acc:26398]"
ENSG00000183978,17,COA3,2,cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:24990]
ENSG00000184047,12,DIABLO,15,"diablo, IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:21528]"
ENSG00000184076,22,UQCR10,2,"ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:30863]"
ENSG00000184117,22,NIPSNAP1,6,nipsnap homolog 1 (C. elegans) [Source:HGNC Symbol;Acc:7827]
ENSG00000184428,8,TOP1MT,19,"topoisomerase (DNA) I, mitochondrial [Source:HGNC Symbol;Acc:29787]"
ENSG00000184470,22,TXNRD2,19,thioredoxin reductase 2 [Source:HGNC Symbol;Acc:18155]
ENSG00000184752,12,NDUFA12,9,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12 [Source:HGNC Symbol;Acc:23987]"
ENSG00000184831,X,APOO,5,apolipoprotein O [Source:HGNC Symbol;Acc:28727]
ENSG00000184857,16,TMEM186,2,transmembrane protein 186 [Source:HGNC Symbol;Acc:24530]
ENSG00000184903,7,IMMP2L,11,IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae) [Source:HGNC Symbol;Acc:14598]
ENSG00000184983,22,NDUFA6,3,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa [Source:HGNC Symbol;Acc:7690]"
ENSG00000185414,2,MRPL30,5,mitochondrial ribosomal protein L30 [Source:HGNC Symbol;Acc:14036]
ENSG00000185608,22,MRPL40,3,mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:14491]
ENSG00000185624,17,P4HB,24,"prolyl 4-hydroxylase, beta polypeptide [Source:HGNC Symbol;Acc:8548]"
ENSG00000185875,10,THNSL1,2,threonine synthase-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:26160]
ENSG00000185973,X,TMLHE,6,"trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:18308]"
ENSG00000186010,19,NDUFA13,9,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13 [Source:HGNC Symbol;Acc:17194]"
ENSG00000186081,12,KRT5,11,keratin 5 [Source:HGNC Symbol;Acc:6442]
ENSG00000186205,1,MARC1,7,mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:26189]
ENSG00000186314,5,PRELID2,10,PRELI domain containing 2 [Source:HGNC Symbol;Acc:28306]
ENSG00000186687,5,LYRM7,4,LYR motif containing 7 [Source:HGNC Symbol;Acc:28072]
ENSG00000187024,9,PTRH1,8,peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:27039]
ENSG00000187118,3,CMC1,11,C-x(9)-C motif containing 1 [Source:HGNC Symbol;Acc:28783]
ENSG00000187145,1,MRPS21,2,mitochondrial ribosomal protein S21 [Source:HGNC Symbol;Acc:14046]
ENSG00000187581,14,COX8C,1,cytochrome c oxidase subunit VIIIC [Source:HGNC Symbol;Acc:24382]
ENSG00000187742,9,SECISBP2,9,SECIS binding protein 2 [Source:HGNC Symbol;Acc:30972]
ENSG00000187796,9,CARD9,8,"caspase recruitment domain family, member 9 [Source:HGNC Symbol;Acc:16391]"
ENSG00000188554,17,NBR1,9,neighbor of BRCA1 gene 1 [Source:HGNC Symbol;Acc:6746]
ENSG00000188611,10,ASAH2,6,N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2 [Source:HGNC Symbol;Acc:18860]
ENSG00000188917,X,TRMT2B,8,tRNA methyltransferase 2 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:25748]
ENSG00000189043,7,NDUFA4,6,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4, 9kDa [Source:HGNC Symbol;Acc:7687]"
ENSG00000189221,X,MAOA,4,monoamine oxidase A [Source:HGNC Symbol;Acc:6833]
ENSG00000189227,15,C15orf61,4,chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:34453]
ENSG00000189283,3,FHIT,8,fragile histidine triad [Source:HGNC Symbol;Acc:3701]
ENSG00000196177,10,ACADSB,5,"acyl-CoA dehydrogenase, short/branched chain [Source:HGNC Symbol;Acc:91]"
ENSG00000196236,22,XPNPEP3,8,"X-prolyl aminopeptidase (aminopeptidase P) 3, putative [Source:HGNC Symbol;Acc:28052]"
ENSG00000196290,2,NIF3L1,9,NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:13390]
ENSG00000196365,19,LONP1,15,"lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:9479]"
ENSG00000196636,7,ACN9,4,ACN9 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:21752]
ENSG00000196683,7,TOMM7,6,translocase of outer mitochondrial membrane 7 homolog (yeast) [Source:HGNC Symbol;Acc:21648]
ENSG00000196850,12,PPTC7,2,PTC7 protein phosphatase homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:30695]
ENSG00000197119,14,SLC25A29,21,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine carrier), member 29 [Source:HGNC Symbol;Acc:20116]"
ENSG00000197150,7,ABCB8,23,"ATP-binding cassette, sub-family B (MDR/TAP), member 8 [Source:HGNC Symbol;Acc:49]"
ENSG00000197157,7,SND1,16,staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:30646]
ENSG00000197208,5,SLC22A4,3,"solute carrier family 22 (organic cation/zwitterion transporter), member 4 [Source:HGNC Symbol;Acc:10968]"
ENSG00000197345,11,MRPL21,8,mitochondrial ribosomal protein L21 [Source:HGNC Symbol;Acc:14479]
ENSG00000197444,10,OGDHL,6,oxoglutarate dehydrogenase-like [Source:HGNC Symbol;Acc:25590]
ENSG00000197448,7,GSTK1,9,glutathione S-transferase kappa 1 [Source:HGNC Symbol;Acc:16906]
ENSG00000197785,1,ATAD3A,7,"ATPase family, AAA domain containing 3A [Source:HGNC Symbol;Acc:25567]"
ENSG00000197912,16,SPG7,22,spastic paraplegia 7 (pure and complicated autosomal recessive) [Source:HGNC Symbol;Acc:11237]
ENSG00000198015,12,MRPL42,11,mitochondrial ribosomal protein L42 [Source:HGNC Symbol;Acc:14493]
ENSG00000198060,10,MARCH5,4,membrane-associated ring finger (C3HC4) 5 [Source:HGNC Symbol;Acc:26025]
ENSG00000198074,7,AKR1B10,4,"aldo-keto reductase family 1, member B10 (aldose reductase) [Source:HGNC Symbol;Acc:382]"
ENSG00000198130,2,HIBCH,14,3-hydroxyisobutyryl-CoA hydrolase [Source:HGNC Symbol;Acc:4908]
ENSG00000198211,16,TUBB3,1,"tubulin, beta 3 class III [Source:HGNC Symbol;Acc:20772]"
ENSG00000198431,12,TXNRD1,28,thioredoxin reductase 1 [Source:HGNC Symbol;Acc:12437]
ENSG00000198695,MT,MT-ND6,1,mitochondrially encoded NADH dehydrogenase 6 [Source:HGNC Symbol;Acc:7462]
ENSG00000198712,MT,MT-CO2,1,mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:7421]
ENSG00000198721,6,ECI2,12,enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:14601]
ENSG00000198727,MT,MT-CYB,1,mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:7427]
ENSG00000198755,6,RPL10A,5,ribosomal protein L10a [Source:HGNC Symbol;Acc:10299]
ENSG00000198763,MT,MT-ND2,1,mitochondrially encoded NADH dehydrogenase 2 [Source:HGNC Symbol;Acc:7456]
ENSG00000198786,MT,MT-ND5,1,mitochondrially encoded NADH dehydrogenase 5 [Source:HGNC Symbol;Acc:7461]
ENSG00000198804,MT,MT-CO1,1,mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:7419]
ENSG00000198814,X,GK,12,glycerol kinase [Source:HGNC Symbol;Acc:4289]
ENSG00000198836,3,OPA1,19,optic atrophy 1 (autosomal dominant) [Source:HGNC Symbol;Acc:8140]
ENSG00000198840,MT,MT-ND3,1,mitochondrially encoded NADH dehydrogenase 3 [Source:HGNC Symbol;Acc:7458]
ENSG00000198886,MT,MT-ND4,1,mitochondrially encoded NADH dehydrogenase 4 [Source:HGNC Symbol;Acc:7459]
ENSG00000198888,MT,MT-ND1,1,mitochondrially encoded NADH dehydrogenase 1 [Source:HGNC Symbol;Acc:7455]
ENSG00000198899,MT,MT-ATP6,1,mitochondrially encoded ATP synthase 6 [Source:HGNC Symbol;Acc:7414]
ENSG00000198938,MT,MT-CO3,1,mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:7422]
ENSG00000203667,1,COX20,5,COX20 cytochrome C oxidase assembly factor [Source:HGNC Symbol;Acc:26970]
ENSG00000204099,2,NEU4,17,sialidase 4 [Source:HGNC Symbol;Acc:21328]
ENSG00000204237,17,OXLD1,7,oxidoreductase-like domain containing 1 [Source:HGNC Symbol;Acc:27901]
ENSG00000204316,17,MRPL38,18,mitochondrial ribosomal protein L38 [Source:HGNC Symbol;Acc:14033]
ENSG00000204370,11,SDHD,8,"succinate dehydrogenase complex, subunit D, integral membrane protein [Source:HGNC Symbol;Acc:10683]"
ENSG00000204564,6,C6orf136,14,chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:21301]
ENSG00000204822,2,MRPL53,4,mitochondrial ribosomal protein L53 [Source:HGNC Symbol;Acc:16684]
ENSG00000204842,12,ATXN2,26,ataxin 2 [Source:HGNC Symbol;Acc:10555]
ENSG00000205138,19,SDHAF1,1,succinate dehydrogenase complex assembly factor 1 [Source:HGNC Symbol;Acc:33867]
ENSG00000205309,17,NT5M,6,"5',3'-nucleotidase, mitochondrial [Source:HGNC Symbol;Acc:15769]"
ENSG00000205560,22,CPT1B,15,carnitine palmitoyltransferase 1B (muscle) [Source:HGNC Symbol;Acc:2329]
ENSG00000205707,12,LYRM5,11,LYR motif containing 5 [Source:HGNC Symbol;Acc:27052]
ENSG00000205981,3,DNAJC19,9,"DnaJ (Hsp40) homolog, subfamily C, member 19 [Source:HGNC Symbol;Acc:30528]"
ENSG00000212907,MT,MT-ND4L,1,mitochondrially encoded NADH dehydrogenase 4L [Source:HGNC Symbol;Acc:7460]
ENSG00000213339,19,QTRT1,12,queuine tRNA-ribosyltransferase 1 [Source:HGNC Symbol;Acc:23797]
ENSG00000213463,14,SYNJ2BP,2,synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:18955]
ENSG00000213465,11,ARL2,6,ADP-ribosylation factor-like 2 [Source:HGNC Symbol;Acc:693]
ENSG00000213563,8,C8orf82,5,chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:33826]
ENSG00000213619,11,NDUFS3,13,"NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:7710]"
ENSG00000213965,19,NUDT19,1,nudix (nucleoside diphosphate linked moiety X)-type motif 19 [Source:HGNC Symbol;Acc:32036]
ENSG00000213995,13,CARKD,5,carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:25576]
ENSG00000214026,11,MRPL23,10,mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:10322]
ENSG00000214113,6,LYRM4,9,LYR motif containing 4 [Source:HGNC Symbol;Acc:21365]
ENSG00000214253,7,FIS1,9,fission 1 (mitochondrial outer membrane) homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:21689]
ENSG00000214827,X,MTCP1,5,mature T-cell proliferation 1 [Source:HGNC Symbol;Acc:7423]
ENSG00000215021,12,PHB2,14,prohibitin 2 [Source:HGNC Symbol;Acc:30306]
ENSG00000215251,20,FASTKD5,1,FAST kinase domains 5 [Source:HGNC Symbol;Acc:25790]
ENSG00000215845,1,TSTD1,7,thiosulfate sulfurtransferase (rhodanese)-like domain containing 1 [Source:HGNC Symbol;Acc:35410]
ENSG00000217930,16,PAM16,15,presequence translocase-associated motor 16 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:29679]
ENSG00000222011,7,FAM185A,8,"family with sequence similarity 185, member A [Source:HGNC Symbol;Acc:22412]"
ENSG00000223572,15,CKMT1A,7,"creatine kinase, mitochondrial 1A [Source:HGNC Symbol;Acc:31736]"
ENSG00000224877,17,C17orf89,6,chromosome 17 open reading frame 89 [Source:HGNC Symbol;Acc:33551]
ENSG00000228253,MT,MT-ATP8,1,mitochondrially encoded ATP synthase 8 [Source:HGNC Symbol;Acc:7415]
ENSG00000229833,19,PET100,6,PET100 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:40038]
ENSG00000230055,17,CISD3,3,CDGSH iron sulfur domain 3 [Source:HGNC Symbol;Acc:27578]
ENSG00000232859,17,LYRM9,7,LYR motif containing 9 [Source:HGNC Symbol;Acc:27314]
ENSG00000233276,3,GPX1,3,glutathione peroxidase 1 [Source:HGNC Symbol;Acc:4553]
ENSG00000239789,7,MRPS17,2,mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:14047]
ENSG00000240230,7,COX19,4,cytochrome c oxidase assembly homolog 19 (S. cerevisiae) [Source:HGNC Symbol;Acc:28074]
ENSG00000240303,3,ACAD11,12,"acyl-CoA dehydrogenase family, member 11 [Source:HGNC Symbol;Acc:30211]"
ENSG00000240857,2,RDH14,2,retinol dehydrogenase 14 (all-trans/9-cis/11-cis) [Source:HGNC Symbol;Acc:19979]
ENSG00000241468,7,ATP5J2,13,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F2 [Source:HGNC Symbol;Acc:848]"
ENSG00000241837,21,ATP5O,10,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit [Source:HGNC Symbol;Acc:850]"
ENSG00000241878,22,PISD,18,phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:8999]
ENSG00000241935,10,HOGA1,4,4-hydroxy-2-oxoglutarate aldolase 1 [Source:HGNC Symbol;Acc:25155]
ENSG00000241973,22,PI4KA,21,"phosphatidylinositol 4-kinase, catalytic, alpha [Source:HGNC Symbol;Acc:8983]"
ENSG00000242110,5,AMACR,10,alpha-methylacyl-CoA racemase [Source:HGNC Symbol;Acc:451]
ENSG00000242114,22,MTFP1,5,mitochondrial fission process 1 [Source:HGNC Symbol;Acc:26945]
ENSG00000242485,1,MRPL20,6,mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:14478]
ENSG00000243147,2,MRPL33,6,mitochondrial ribosomal protein L33 [Source:HGNC Symbol;Acc:14487]
ENSG00000243927,21,MRPS6,5,mitochondrial ribosomal protein S6 [Source:HGNC Symbol;Acc:14051]
ENSG00000244005,20,NFS1,15,NFS1 cysteine desulfurase [Source:HGNC Symbol;Acc:15910]
ENSG00000247077,12,PGAM5,5,phosphoglycerate mutase family member 5 [Source:HGNC Symbol;Acc:28763]
ENSG00000247626,2,MARS2,1,"methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:25133]"
ENSG00000248098,19,BCKDHA,9,"branched chain keto acid dehydrogenase E1, alpha polypeptide [Source:HGNC Symbol;Acc:986]"
ENSG00000250479,22,CHCHD10,5,coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:HGNC Symbol;Acc:15559]
ENSG00000250799,19,PRODH2,6,proline dehydrogenase (oxidase) 2 [Source:HGNC Symbol;Acc:17325]
ENSG00000254636,10,ARMS2,1,age-related maculopathy susceptibility 2 [Source:HGNC Symbol;Acc:32685]
ENSG00000254858,19,MPV17L2,4,MPV17 mitochondrial membrane protein-like 2 [Source:HGNC Symbol;Acc:28177]
ENSG00000256053,14,APOPT1,17,"apoptogenic 1, mitochondrial [Source:HGNC Symbol;Acc:20492]"
ENSG00000256269,11,HMBS,25,hydroxymethylbilane synthase [Source:HGNC Symbol;Acc:4982]
ENSG00000256525,17,POLG2,10,"polymerase (DNA directed), gamma 2, accessory subunit [Source:HGNC Symbol;Acc:9180]"
ENSG00000258429,16,PDF,1,peptide deformylase (mitochondrial) [Source:HGNC Symbol;Acc:30012]
ENSG00000259494,15,MRPL46,5,mitochondrial ribosomal protein L46 [Source:HGNC Symbol;Acc:1192]
ENSG00000262814,17,MRPL12,1,mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:10378]
ENSG00000267673,19,FDX1L,8,ferredoxin 1-like [Source:HGNC Symbol;Acc:30546]
